complaint_id,citizen_id,department_id,complaint_type,description,status,assigned_team_id,created_at,resolved_at,zone_id
872,792,3,Water Leakage,Water Leakage reported at 72777 Murray Extension,In Progress,1,2025-06-12 11:55:37,,5
873,394,4,Road Damage,Road Damage reported at 139 Theresa Neck Suite 199,Open,3,2025-02-08 00:54:58,,2
874,76,1,Garbage Pickup,Garbage Pickup reported at 537 Hannah Islands Suite 614,In Progress,4,2025-01-02 21:56:41,,3
875,365,3,Road Damage,Road Damage reported at 705 Alicia Isle,Resolved,5,2025-04-21 18:44:28,2025-06-11 03:57:24,2
876,370,2,Streetlight Outage,Streetlight Outage reported at 3158 Sparks Fords Suite 341,In Progress,3,2025-01-15 12:11:02,,3
877,686,1,Streetlight Outage,Streetlight Outage reported at 81191 Mark Prairie Apt. 039,Resolved,1,2025-04-15 16:27:52,2025-06-01 19:48:08,5
878,423,3,Streetlight Outage,Streetlight Outage reported at 27266 Stone Plains Apt. 898,Resolved,5,2025-01-15 22:35:52,2025-05-21 05:31:00,1
879,337,1,Road Damage,Road Damage reported at 39274 Gabriella Spur,Open,1,2025-05-13 23:13:52,,2
880,935,1,Water Leakage,Water Leakage reported at 4687 Gallegos Creek,In Progress,2,2025-02-10 07:38:22,,2
881,548,1,Water Leakage,Water Leakage reported at 15541 Luke Port Apt. 327,In Progress,5,2025-02-09 11:30:26,,3
882,38,1,Garbage Pickup,Garbage Pickup reported at 771 Matthew Turnpike,Resolved,1,2025-03-29 02:17:50,2025-04-09 10:32:58,2
883,264,1,Water Leakage,Water Leakage reported at 9353 White Cove Apt. 895,Open,1,2025-05-12 03:31:38,,1
884,615,2,Road Damage,Road Damage reported at 716 Wolfe Fords,In Progress,3,2025-02-21 13:55:00,,1
885,224,1,Road Damage,Road Damage reported at 892 Blevins Points,In Progress,5,2025-02-01 06:07:20,,5
886,268,1,Garbage Pickup,Garbage Pickup reported at 8082 Nicole Track,Resolved,3,2025-05-25 17:06:30,2025-05-31 09:37:22,2
887,803,4,Water Leakage,Water Leakage reported at 098 Gloria Walk Apt. 426,In Progress,3,2025-05-20 16:44:20,,5
888,553,2,Water Leakage,Water Leakage reported at 8606 Emily Pass,Resolved,2,2025-03-24 12:45:54,2025-04-16 07:58:49,3
889,362,3,Water Leakage,Water Leakage reported at 753 Jackson Ramp,In Progress,1,2025-03-24 15:11:38,,4
890,977,1,Water Leakage,Water Leakage reported at 7848 Goodman Shoal Suite 754,In Progress,5,2025-04-16 02:40:51,,2
891,245,3,Road Damage,Road Damage reported at 093 Patricia Branch Suite 482,Resolved,4,2025-05-31 05:37:16,2025-06-13 23:16:43,5
892,956,2,Road Damage,Road Damage reported at 560 Sheppard Park,Open,3,2025-01-12 03:54:52,,4
893,993,3,Water Leakage,Water Leakage reported at 47543 Barber Via,Open,2,2025-06-04 21:04:01,,3
894,202,1,Road Damage,Road Damage reported at 6915 Walsh Flat Suite 040,In Progress,2,2025-03-31 18:44:00,,5
895,748,1,Water Leakage,Water Leakage reported at 79183 Brock Parks Suite 877,Open,1,2025-05-13 20:25:36,,2
896,908,1,Garbage Pickup,Garbage Pickup reported at 672 Bailey Hills,Open,2,2025-03-15 18:24:28,,4
897,478,3,Garbage Pickup,Garbage Pickup reported at 8115 Anderson Corners Suite 145,Open,1,2025-01-13 05:51:24,,2
898,259,3,Water Leakage,Water Leakage reported at 24750 Michael Viaduct,Resolved,1,2025-02-01 23:17:51,2025-04-02 10:54:55,1
899,624,4,Road Damage,Road Damage reported at 639 Eaton Terrace Suite 512,Open,2,2025-05-02 12:29:06,,2
900,968,1,Streetlight Outage,Streetlight Outage reported at 647 Kenneth Turnpike Suite 848,In Progress,5,2025-03-24 12:16:38,,4
901,27,2,Streetlight Outage,Streetlight Outage reported at 7792 Cynthia Village Suite 307,Resolved,1,2025-05-16 21:31:58,2025-05-28 08:43:44,5
902,302,3,Water Leakage,Water Leakage reported at 79663 Patton Circles,Resolved,1,2025-01-23 17:07:21,2025-04-19 17:54:05,4
903,464,1,Garbage Pickup,Garbage Pickup reported at 78616 Kevin Trafficway,Resolved,4,2025-01-27 10:58:59,2025-02-01 09:54:50,3
904,411,3,Streetlight Outage,Streetlight Outage reported at 3784 Harris Burgs Apt. 875,Resolved,1,2025-03-07 19:42:11,2025-03-13 07:00:01,4
905,174,2,Garbage Pickup,Garbage Pickup reported at 3271 Jeanne Centers,Open,3,2025-05-07 07:02:24,,3
906,435,1,Garbage Pickup,Garbage Pickup reported at 96273 David Mission Suite 653,In Progress,2,2025-06-07 01:02:21,,1
907,475,1,Streetlight Outage,Streetlight Outage reported at 015 Amanda Greens Apt. 931,Resolved,3,2025-03-24 03:58:24,2025-05-08 05:29:34,2
908,732,2,Road Damage,Road Damage reported at 20623 Porter Oval,In Progress,3,2025-03-28 08:18:39,,3
909,579,3,Road Damage,Road Damage reported at 67571 Dillon Passage Apt. 916,Open,4,2025-06-14 13:19:10,,1
910,378,3,Water Leakage,Water Leakage reported at 9050 Amanda Overpass Apt. 706,Open,3,2025-05-31 15:28:42,,4
911,757,2,Streetlight Outage,Streetlight Outage reported at 9198 Samantha Ridge Suite 482,Resolved,4,2025-01-25 06:47:35,2025-02-06 02:45:56,1
912,955,4,Water Leakage,Water Leakage reported at 0817 Susan Pass Suite 206,In Progress,2,2025-01-06 04:14:41,,4
913,763,3,Streetlight Outage,Streetlight Outage reported at 03668 Harrison Hills,In Progress,1,2025-06-14 03:41:19,,3
914,837,1,Water Leakage,Water Leakage reported at 082 Henderson Hills,Resolved,2,2025-02-03 07:23:50,2025-03-29 11:57:31,1
915,922,2,Road Damage,Road Damage reported at 782 White Drives,In Progress,5,2025-04-21 20:22:55,,5
916,120,3,Streetlight Outage,Streetlight Outage reported at 52579 Brenda Orchard Apt. 246,In Progress,3,2025-02-01 19:54:18,,1
917,617,4,Road Damage,Road Damage reported at 869 Dixon Turnpike,Resolved,5,2025-06-13 21:30:26,2025-06-14 12:01:24,1
918,878,4,Garbage Pickup,Garbage Pickup reported at 5668 Brandon Turnpike,In Progress,1,2025-05-23 00:45:14,,1
919,26,4,Water Leakage,Water Leakage reported at 657 Julia Fords,In Progress,2,2025-05-01 23:32:20,,2
920,641,1,Road Damage,Road Damage reported at 8690 Matthew Rue Suite 890,In Progress,1,2025-02-04 15:22:37,,1
921,864,1,Road Damage,Road Damage reported at 242 Donald Ranch Suite 406,Resolved,4,2025-05-27 03:44:48,2025-06-14 12:58:35,4
922,23,3,Streetlight Outage,Streetlight Outage reported at 61662 David Summit,Resolved,3,2025-03-23 14:23:25,2025-05-01 23:29:37,4
923,459,4,Streetlight Outage,Streetlight Outage reported at 765 Tiffany Locks,Resolved,5,2025-04-13 21:04:33,2025-04-18 15:11:22,4
924,661,1,Streetlight Outage,Streetlight Outage reported at 805 Shields Path Suite 789,Resolved,4,2025-02-23 17:49:04,2025-06-15 22:41:49,5
925,556,2,Streetlight Outage,Streetlight Outage reported at 11542 Donald Walk,Resolved,1,2025-01-07 17:14:49,2025-03-15 05:46:55,5
926,518,4,Garbage Pickup,Garbage Pickup reported at 12331 Brooke Passage,Resolved,3,2025-06-14 23:29:53,2025-06-15 07:38:15,4
927,110,1,Garbage Pickup,Garbage Pickup reported at 91311 Damon Circle Apt. 769,In Progress,3,2025-01-04 14:58:21,,4
928,698,2,Road Damage,Road Damage reported at 6940 Thomas Walk Apt. 520,Resolved,4,2025-05-20 07:42:06,2025-06-16 04:06:17,1
929,496,4,Streetlight Outage,Streetlight Outage reported at 45791 Jessica Streets,Open,2,2025-04-25 03:19:21,,4
930,651,2,Road Damage,Road Damage reported at 9008 Sanchez Crescent Suite 966,In Progress,4,2025-02-09 19:18:28,,5
931,868,4,Streetlight Outage,Streetlight Outage reported at 634 Brandon Mission Apt. 474,In Progress,4,2025-04-26 14:03:58,,3
932,482,3,Garbage Pickup,Garbage Pickup reported at 70908 Rowe Ford Suite 877,In Progress,1,2025-03-17 14:58:26,,1
933,823,4,Garbage Pickup,Garbage Pickup reported at 655 Wells Springs,Open,4,2025-03-11 10:35:52,,3
934,143,1,Garbage Pickup,Garbage Pickup reported at 8805 Wilcox Flat,In Progress,1,2025-01-18 06:57:23,,4
935,877,2,Garbage Pickup,Garbage Pickup reported at 9472 Rachel Roads Apt. 113,In Progress,2,2025-01-14 07:58:19,,5
936,758,3,Streetlight Outage,Streetlight Outage reported at 639 Miller Crossing,In Progress,5,2025-04-19 17:57:04,,4
937,3,2,Streetlight Outage,Streetlight Outage reported at 58434 Harrell Passage Suite 941,Open,5,2025-02-13 00:30:26,,5
938,953,1,Road Damage,Road Damage reported at 976 Clark Tunnel,In Progress,3,2025-01-11 12:45:30,,3
939,884,2,Streetlight Outage,Streetlight Outage reported at 08565 Jared Ranch Suite 524,Open,1,2025-05-24 04:32:34,,1
940,23,1,Water Leakage,Water Leakage reported at 38366 Natasha Rapid,Open,1,2025-01-02 03:45:05,,1
941,652,3,Streetlight Outage,Streetlight Outage reported at 6607 Albert Grove Suite 680,Open,2,2025-02-25 17:43:35,,4
942,63,4,Garbage Pickup,Garbage Pickup reported at 777 Patricia Passage Apt. 170,Resolved,2,2025-02-14 20:57:34,2025-04-16 18:59:52,3
943,509,3,Garbage Pickup,Garbage Pickup reported at 8217 Burton Dale Suite 741,In Progress,1,2025-05-01 17:05:42,,1
944,582,1,Streetlight Outage,Streetlight Outage reported at 5876 Laura Plains Suite 801,Open,3,2025-06-14 16:17:04,,2
945,1000,4,Water Leakage,Water Leakage reported at 9864 Spence Crossing Suite 060,In Progress,4,2025-04-11 17:24:39,,5
946,902,3,Water Leakage,Water Leakage reported at 45481 Suzanne Drive Apt. 598,In Progress,2,2025-04-11 11:15:58,,4
947,715,3,Water Leakage,Water Leakage reported at 99921 Sara Gardens Apt. 158,Open,4,2025-04-24 20:41:25,,4
948,924,4,Streetlight Outage,Streetlight Outage reported at 64407 Reese Mount Apt. 271,Resolved,3,2025-02-07 18:28:51,2025-03-07 06:12:13,3
949,866,4,Garbage Pickup,Garbage Pickup reported at 565 Smith Underpass Suite 353,In Progress,5,2025-04-27 17:31:28,,4
950,406,1,Streetlight Outage,Streetlight Outage reported at 78107 Carr Pines Suite 319,Open,2,2025-05-14 17:25:32,,1
951,854,4,Streetlight Outage,Streetlight Outage reported at 63770 Gallagher Groves Apt. 225,Resolved,1,2025-02-09 18:15:21,2025-04-19 00:54:36,2
952,326,3,Road Damage,Road Damage reported at 8560 Rogers Bridge Apt. 371,Resolved,5,2025-01-08 18:30:46,2025-06-16 06:44:11,1
953,209,4,Water Leakage,Water Leakage reported at 7741 Mueller Station,Open,1,2025-06-11 22:21:44,,3
954,970,4,Streetlight Outage,Streetlight Outage reported at 5417 Lisa Forges Suite 646,Resolved,2,2025-05-25 18:38:21,2025-06-09 03:51:58,3
955,441,1,Garbage Pickup,Garbage Pickup reported at 3706 Michael Coves Apt. 811,Open,4,2025-05-08 11:03:13,,2
956,350,1,Streetlight Outage,Streetlight Outage reported at 1618 Karla Island Suite 745,In Progress,1,2025-02-18 04:01:32,,4
957,970,1,Road Damage,Road Damage reported at 145 James Estate,In Progress,5,2025-01-29 22:40:51,,3
958,277,3,Water Leakage,Water Leakage reported at 85604 Michelle Springs,In Progress,4,2025-03-19 16:23:29,,3
959,440,4,Road Damage,Road Damage reported at 980 Jasmine Fields Apt. 390,Open,3,2025-05-14 01:08:48,,5
960,639,1,Road Damage,Road Damage reported at 2137 Garcia Pine Suite 288,Open,2,2025-04-02 10:56:49,,5
961,485,4,Road Damage,Road Damage reported at 621 Bryant Centers Suite 246,Open,1,2025-03-20 06:41:53,,2
962,681,3,Road Damage,Road Damage reported at 010 Buchanan Island Suite 670,Resolved,4,2025-02-03 08:34:46,2025-06-03 17:34:33,1
963,208,2,Garbage Pickup,Garbage Pickup reported at 62337 Ruiz Glens,Resolved,1,2025-03-02 20:40:28,2025-03-28 16:17:41,5
964,726,3,Garbage Pickup,Garbage Pickup reported at 50861 Evelyn Underpass Suite 609,Open,4,2025-02-23 09:10:10,,2
965,599,4,Garbage Pickup,Garbage Pickup reported at 58590 Debbie Trail Apt. 858,In Progress,2,2025-01-11 07:48:06,,5
966,705,4,Streetlight Outage,Streetlight Outage reported at 25966 Peterson Underpass,Open,1,2025-04-13 22:15:22,,2
967,504,2,Road Damage,Road Damage reported at 72760 Martinez Cove Suite 677,Resolved,4,2025-02-19 22:29:23,2025-06-02 10:45:04,4
968,964,4,Garbage Pickup,Garbage Pickup reported at 865 Patterson Street,Open,1,2025-02-01 09:46:47,,3
969,32,2,Road Damage,Road Damage reported at 4313 Butler Mill Apt. 047,Resolved,2,2025-01-04 00:47:05,2025-03-15 07:44:56,4
970,74,3,Streetlight Outage,Streetlight Outage reported at 072 Martin Cape,In Progress,3,2025-06-04 09:29:07,,3
971,22,3,Garbage Pickup,Garbage Pickup reported at 6765 Arias Village,Resolved,3,2025-03-14 09:21:13,2025-04-13 03:05:01,4
972,76,2,Road Damage,Road Damage reported at 434 Thomas Turnpike Suite 178,Open,4,2025-05-12 03:18:00,,2
973,119,1,Streetlight Outage,Streetlight Outage reported at 4313 Jason Ferry Suite 693,Resolved,2,2025-05-24 08:36:20,2025-05-29 07:31:48,4
974,107,2,Streetlight Outage,Streetlight Outage reported at 0056 Nathan Meadow Suite 829,Resolved,4,2025-02-13 04:21:41,2025-05-07 08:07:18,5
975,318,2,Road Damage,Road Damage reported at 76640 Lynch Key,Resolved,5,2025-02-20 02:38:06,2025-06-15 22:28:25,5
976,471,3,Streetlight Outage,Streetlight Outage reported at 4573 Fischer Burg,Resolved,3,2025-02-02 15:30:49,2025-05-13 11:43:42,1
977,168,3,Streetlight Outage,Streetlight Outage reported at 32515 Smith Pass,Resolved,2,2025-03-27 05:17:01,2025-04-26 17:20:24,3
978,215,1,Streetlight Outage,Streetlight Outage reported at 93451 Tracy Islands Apt. 751,In Progress,4,2025-06-14 21:22:33,,3
979,259,4,Road Damage,Road Damage reported at 908 Adams Creek Suite 945,In Progress,2,2025-05-04 23:08:12,,3
980,214,2,Streetlight Outage,Streetlight Outage reported at 7810 Linda Causeway Suite 552,In Progress,3,2025-03-16 12:15:08,,4
981,76,4,Water Leakage,Water Leakage reported at 05119 Conrad Via,Resolved,2,2025-02-28 00:18:14,2025-03-17 20:10:53,1
982,881,1,Garbage Pickup,Garbage Pickup reported at 34725 Jackson Stravenue,In Progress,5,2025-04-17 01:56:49,,4
983,917,1,Garbage Pickup,Garbage Pickup reported at 80706 Jennings Rest Apt. 496,Resolved,5,2025-02-05 06:25:50,2025-02-07 00:48:18,4
984,220,4,Streetlight Outage,Streetlight Outage reported at 196 Courtney Orchard Suite 741,In Progress,3,2025-03-28 07:38:38,,3
985,539,3,Water Leakage,Water Leakage reported at 60844 James Pass,Open,1,2025-01-01 14:42:27,,1
986,682,4,Streetlight Outage,Streetlight Outage reported at 06589 Mcdaniel Lights Apt. 071,Resolved,3,2025-05-11 08:57:41,2025-05-23 14:27:33,4
987,107,1,Garbage Pickup,Garbage Pickup reported at 597 Nicholas Course Apt. 530,Open,1,2025-03-14 13:46:11,,4
988,859,1,Road Damage,Road Damage reported at 89768 Sean Court,Resolved,3,2025-03-07 19:33:18,2025-05-22 15:40:42,4
989,148,3,Water Leakage,Water Leakage reported at 00441 Antonio Ramp Apt. 044,Open,2,2025-05-16 05:14:38,,2
990,172,3,Road Damage,Road Damage reported at 56179 Christensen Parkways Suite 521,In Progress,4,2025-01-20 21:57:38,,4
991,98,4,Garbage Pickup,Garbage Pickup reported at 7969 Gray Club Apt. 559,In Progress,3,2025-04-30 05:19:04,,4
992,905,3,Road Damage,Road Damage reported at 445 Stacey Center Apt. 499,Resolved,4,2025-03-04 13:38:43,2025-05-04 21:38:16,3
993,124,2,Water Leakage,Water Leakage reported at 78752 Oneill View,Resolved,2,2025-05-30 22:45:51,2025-06-03 19:14:16,4
994,726,4,Water Leakage,Water Leakage reported at 45982 Brandy Island,In Progress,3,2025-01-28 06:07:28,,4
995,680,2,Water Leakage,Water Leakage reported at 23466 Williams Parkway,Open,1,2025-02-05 23:25:19,,1
996,162,3,Water Leakage,Water Leakage reported at 400 Sophia Mall Apt. 250,Open,4,2025-02-01 12:03:19,,1
997,487,1,Water Leakage,Water Leakage reported at 540 Diana Cliff,Resolved,4,2025-01-07 01:24:25,2025-02-02 20:50:20,4
998,84,3,Road Damage,Road Damage reported at 454 Miller Trafficway,Resolved,5,2025-05-10 12:15:12,2025-05-26 21:37:53,4
999,532,1,Streetlight Outage,Streetlight Outage reported at 3926 Macias Well Apt. 821,Open,4,2025-05-20 15:55:08,,1
1000,36,1,Water Leakage,Water Leakage reported at 81076 Morgan Green Apt. 981,Resolved,4,2025-03-31 10:26:07,2025-05-01 01:13:24,4
